scenario_name,scenario_id,C,A,G,AS,highlighted
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,970.5257561102567,1649472.6123766801,31.438649512391024,0.5318275276777208,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,971.7590598094002,1444488.9630283944,32.02717292643515,0.5200570593968384,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,1044.5966000073036,424199.6287686398,64.93692937192695,0.33463792854007335,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,1062.4608887513443,420780.1667475149,64.93692937192695,0.33463792854007335,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,1068.4826852325202,418867.01063285436,66.43099706317582,0.29999297973736644,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,1077.551735022978,412274.84343099437,69.92410505103666,0.28376635225294194,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,1078.3864234078223,415088.17642726813,69.31554820685244,0.28763806826200033,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,1087.4956030376545,407881.3370185022,69.85394965461506,0.2873154655659916,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,772.2016824272113,888534.3321391272,57.03661841296634,0.3646748111185603,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,772.597008739702,933007.7428820085,52.35647178172251,0.3811958872440187,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,779.4562592545606,1057219.1470146186,46.84896491463363,0.42894964496856053,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,788.3429017848384,962713.6779210139,49.25627872108011,0.3945880955628523,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,789.7962933214961,826734.2130895078,55.18515235149834,0.3741951087182225,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,797.39027095954,955939.6297843142,49.38854795417404,0.3919427109009737,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,799.1881391792983,808066.609195577,55.77804292470753,0.3841337999420811,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,799.6280353169828,909461.1633915505,50.09157595217476,0.36745484238896436,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,800.2502075366106,953234.6414158402,47.71376378584638,0.41516216830652913,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,801.0919870575855,830604.0418151949,53.136620711250536,0.3836358037068669,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,803.5944856148049,852795.1951712777,49.40301593502739,0.38122604273191163,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,805.8621743709884,997517.8209062716,44.50788552761286,0.41358292912958455,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,808.8769079468801,913932.8059984194,48.869136042441106,0.396471611724659,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,811.0116940194189,763115.8649264633,57.31741114465371,0.36917023080292216,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,817.8654488920748,765103.0873741814,57.20096979795985,0.3714990577367994,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,821.873988534719,1066258.6369002284,40.93462788999475,0.482977682988099,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,826.1461206945191,786319.2491212576,53.272039692797485,0.3848890840943089,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,828.2687915086917,1056207.070629174,40.41721039983852,0.48377623174325435,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,836.4519314653721,672478.5137936113,62.59386863273148,0.3515805025640109,
