algorithm,generation,HV_mean,HV_std,IGD+_mean,IGD+_std,count
nsga2,25,0.07626365242942452,0.10558075363019136,0.7261832963983338,0.30052618876217324,640
nsga2,30,0.10183804803899102,0.1252919688515285,0.6671889368406725,0.31336787239930836,640
nsga2,35,0.12662188320746853,0.13949749518974222,0.612234307357814,0.3171547620638333,640
nsga2,40,0.15041169056904558,0.1514198043595658,0.5642756994017297,0.31778337922318844,640
nsga2,45,0.17297577763585995,0.15865554875669508,0.5189520559061412,0.3116176276633901,640
nsga2,50,0.19484397923783212,0.16437822728698137,0.47867314036951025,0.3038272269460513,640
nsga2,55,0.21407335192595944,0.16827453610876172,0.4454550782396162,0.29451546638506193,640
nsga2,60,0.23123435171294077,0.17030480330678288,0.416351195628188,0.2846188701661663,640
nsga2,65,0.2469567118654518,0.1714900294514679,0.39161342698547735,0.27614489971368206,640
nsga2,70,0.2612246441178258,0.17267219352430327,0.37081095622939253,0.2676084017785448,640
nsga2,75,0.2738019720989814,0.17293716346652188,0.35318703874992646,0.2604844183377385,640
nsga2,80,0.28542993366805697,0.17260213930657958,0.3369315190677883,0.2531372465065559,640
nsga2,85,0.2958248553188353,0.17214631368069486,0.3231566888394484,0.2470338449306587,640
nsga2,90,0.30502572029241476,0.17189288931227723,0.3117432800858537,0.2415279603913745,640
nsga2,95,0.3130536808121745,0.17104608442800073,0.30175647390443505,0.23597636725341836,640
nsga2,100,0.32013883901105833,0.17039362340774702,0.2926437701838326,0.23040914313618782,640
nsga2,105,0.3267084503914804,0.16962322895200818,0.28473731612027064,0.22569606478201457,640
nsga2,110,0.3327373669226369,0.1689238309117442,0.27806262285125394,0.2221551343459099,640
nsga2,115,0.338077290423325,0.16839110804763252,0.27210961917394927,0.21888512134535976,640
nsga2,120,0.34314262110066646,0.1677670911598116,0.2664768451214033,0.21561233633956595,640
nsga2,125,0.3475691100232277,0.1672608332842404,0.26192759499712726,0.21328767887064076,640
nsga2,130,0.3516982716041941,0.16702847874309604,0.25787854068366467,0.21167029095647627,640
nsga2,135,0.3553102360845929,0.16664471426979385,0.2541205920798938,0.20993901099052356,640
nsga2,140,0.3588166922948467,0.16653246442311714,0.2506552308675415,0.20836965711384664,640
nsga2,145,0.3617592729630005,0.1662467644546553,0.24784684404258125,0.20686057406799177,640
nsga2,150,0.3647194539544185,0.16606211597384055,0.24471526692340967,0.20507419780838546,640
nsga2,155,0.36739648728404195,0.16593768242105295,0.24230113451190521,0.20403673569968733,640
nsga2,160,0.3699910190397113,0.16566998503200275,0.23960734332751105,0.2017797838169856,640
nsga2,165,0.3722278532035204,0.1655841813763116,0.23744890020724324,0.20053627204506605,640
nsga2,170,0.3744443363920943,0.16527664193351838,0.23532304308474067,0.19930457011024888,640
nsga2,175,0.37654079799108625,0.1651344786735256,0.23338018662508783,0.19825748009922486,640
nsga2,180,0.37854017936531176,0.1651196215687561,0.23170240552277685,0.19748224045423599,640
nsga2,185,0.38027810707206366,0.1650417368726231,0.23016101332283942,0.196861347506109,640
nsga2,190,0.381969002928383,0.16499636001725693,0.228601933948283,0.19599598379757485,640
nsga2,195,0.3836771712379737,0.16496053184919685,0.2270535057762606,0.19524831024622946,640
nsga2,200,0.34254664646803323,0.16264878221400875,0.27170889224514133,0.20312294719431156,480
nsga2,205,0.3441591164250586,0.16286623014088308,0.2702152040930009,0.20250839444595964,480
nsga2,210,0.3456744323153233,0.16300311631682324,0.2686636955349061,0.2011233831967155,480
