algorithm,group_name,scenario_type,generation,HV_mean,HV_std,IGD+_mean,IGD+_std,count
moead,main_30_3,remote_hotspot,50,0.035929021686532905,0.030619221105385216,0.7042966016898864,0.15470417197190367,80
moead,main_30_3,remote_hotspot,55,0.037580368848365804,0.030700881780609042,0.6985980343604103,0.15516360072221363,80
moead,main_30_3,remote_hotspot,60,0.038060650272236506,0.031561874706597964,0.6963168868410429,0.15434468074563834,80
moead,main_30_3,remote_hotspot,65,0.038748682744163467,0.03220680139213442,0.6938423523612187,0.1543703255782535,80
moead,main_30_3,remote_hotspot,70,0.03929433813477955,0.03320447584666585,0.6922929515175433,0.1548038874737436,80
moead,main_30_3,remote_hotspot,75,0.039542638131693494,0.03329335248151333,0.690846128917074,0.15431210550274332,80
moead,main_30_3,remote_hotspot,80,0.0407202267592867,0.03477848373343579,0.6875579882932765,0.15626744703385115,80
moead,main_30_3,remote_hotspot,85,0.04152538734659093,0.03512440138327599,0.6844877863511617,0.15675586493902643,80
moead,main_30_3,remote_hotspot,90,0.04166122612109058,0.035550896832915166,0.6828031097479138,0.15319293459244207,80
moead,main_30_3,remote_hotspot,95,0.04210437050487153,0.03568706747295558,0.6805159206277708,0.15204082086653947,80
moead,main_30_3,remote_hotspot,100,0.04249184504643191,0.035668855053066544,0.6793141640808696,0.15247188270689957,80
moead,main_30_3,remote_hotspot,105,0.043918413953428756,0.036694887846235126,0.6741630689696144,0.15119838649934317,80
moead,main_30_3,remote_hotspot,110,0.04426234435189785,0.03667584013365931,0.6719878847905495,0.14940318138030317,80
moead,main_30_3,remote_hotspot,115,0.04589243469751544,0.03744272921717989,0.6670443149061546,0.1510783274034294,80
moead,main_30_3,remote_hotspot,120,0.04644959024607198,0.03720305893512665,0.6649435102481317,0.15037430631117887,80
moead,main_30_3,remote_hotspot,125,0.04706626297244945,0.03725336673260346,0.6628017820819238,0.14971021985537283,80
moead,main_30_3,remote_hotspot,130,0.04731346587271136,0.03723394671733032,0.6620017772489039,0.14958707073988284,80
moead,main_30_3,remote_hotspot,135,0.0481697561229623,0.03757837437096292,0.6597540770660131,0.15052167377259448,80
moead,main_30_3,remote_hotspot,140,0.047983280659633296,0.037496395765723695,0.6592426354533523,0.14781713342557332,80
moead,main_30_3,remote_hotspot,145,0.04883455077927964,0.03839489654204175,0.6561508650662489,0.14703027635280141,80
moead,main_30_3,remote_hotspot,150,0.049293073486642656,0.03844778355689464,0.6546779063422484,0.14645854414649767,80
moead,main_30_3,remote_hotspot,155,0.05009174941462391,0.03881284763881433,0.6523117451989406,0.14729571513116196,80
moead,main_30_3,remote_hotspot,160,0.05027333937156294,0.038487987949602114,0.6516371943781244,0.14617091280558878,80
moead,main_30_3,remote_hotspot,165,0.050258930941976046,0.0381567998915596,0.6513098708706095,0.14482249730886665,80
moead,main_30_3,remote_hotspot,170,0.050644184935556426,0.03820453564681401,0.6494988375294515,0.14423768555004088,80
