scenario_name,scenario_id,solution_type,uav_name,sortie_index,step,node_id,x,y,is_key,is_depot
RH_M,mechanism_50_4_remote_hotspot_id04,cost_prioritized,uav_3,1,3,40,224.2172002109515,611.4206837976568,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,cost_prioritized,uav_3,1,4,23,165.63595732761794,526.1971380281325,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,cost_prioritized,uav_3,1,5,39,267.72420461978464,437.21758702660844,True,False
RH_M,mechanism_50_4_remote_hotspot_id04,cost_prioritized,uav_3,1,6,37,2.9518635666501862,668.1094471052899,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,cost_prioritized,uav_3,1,7,27,84.07377941531726,765.4326334579699,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,cost_prioritized,uav_3,1,8,35,71.54138304735183,822.9128030075276,True,False
RH_M,mechanism_50_4_remote_hotspot_id04,cost_prioritized,uav_3,1,9,30,0.0,857.1256143650813,True,False
RH_M,mechanism_50_4_remote_hotspot_id04,cost_prioritized,uav_3,1,10,31,178.42833314129115,854.4591990824683,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,cost_prioritized,uav_3,1,11,32,253.43550705182003,877.3149081358886,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,cost_prioritized,uav_3,1,12,46,313.28956446547596,775.022182527671,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,cost_prioritized,uav_3,1,13,0,900.0,900.0,False,True
RH_M,mechanism_50_4_remote_hotspot_id04,cost_prioritized,uav_4,1,0,0,900.0,900.0,False,True
RH_M,mechanism_50_4_remote_hotspot_id04,cost_prioritized,uav_4,1,1,19,1600.4925060639293,964.8888056386882,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,cost_prioritized,uav_4,1,2,16,1559.3043566680578,984.7823777060025,True,False
RH_M,mechanism_50_4_remote_hotspot_id04,cost_prioritized,uav_4,1,3,10,1690.2645463189806,940.0959245828966,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,cost_prioritized,uav_4,1,4,1,1728.2716747975148,993.2819854422802,True,False
RH_M,mechanism_50_4_remote_hotspot_id04,cost_prioritized,uav_4,1,5,6,1800.0,921.4091303875477,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,cost_prioritized,uav_4,1,6,2,1762.0589802795912,866.0442570126568,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,cost_prioritized,uav_4,1,7,15,1800.0,1066.6696064328135,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,cost_prioritized,uav_4,1,8,8,1800.0,1123.9215068147614,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,cost_prioritized,uav_4,1,9,13,1685.0421221677293,1126.8397240421884,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,cost_prioritized,uav_4,1,10,9,1699.7645847107724,1103.774795550919,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,cost_prioritized,uav_4,1,11,18,1712.8677015057083,1078.711531372778,True,False
RH_M,mechanism_50_4_remote_hotspot_id04,cost_prioritized,uav_4,1,12,5,1622.3633399660605,1111.6689410532915,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,cost_prioritized,uav_4,1,13,4,1469.1887101484772,1081.541636028583,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,cost_prioritized,uav_4,1,14,0,900.0,900.0,False,True
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_1,1,0,0,900.0,900.0,False,True
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_1,1,1,25,292.0138587016778,813.7319396307927,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_1,1,2,27,84.07377941531726,765.4326334579699,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_1,1,3,28,253.9179555352034,710.9883622463454,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_1,1,4,46,313.28956446547596,775.022182527671,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_1,1,5,50,822.1154240707504,757.4207249078532,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_1,1,6,47,784.8555866071,822.4133774846033,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_1,1,7,44,688.6386836837077,892.5915826407148,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_1,1,8,33,475.41948628813856,1017.0886945774602,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_1,1,9,26,142.16375307866653,918.9945803593134,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_1,1,10,38,541.9503551491603,683.2647568365148,True,False
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_1,1,11,43,535.903047426233,715.5986965952045,True,False
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_1,1,12,0,900.0,900.0,False,True
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_1,2,0,0,900.0,900.0,False,True
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_1,2,1,31,178.42833314129115,854.4591990824683,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_1,2,2,35,71.54138304735183,822.9128030075276,True,False
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_1,2,3,37,2.9518635666501862,668.1094471052899,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_1,2,4,23,165.63595732761794,526.1971380281325,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_1,2,5,40,224.2172002109515,611.4206837976568,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_1,2,6,0,900.0,900.0,False,True
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_2,1,0,0,900.0,900.0,False,True
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_2,1,1,20,1534.2028413980704,849.2145498860802,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_2,1,2,14,1517.8238205503842,799.1800494702525,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_2,1,3,21,1661.8192088854355,835.2440130296675,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_2,1,4,3,1800.0,888.0499191353896,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_2,1,5,16,1559.3043566680578,984.7823777060025,True,False
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_2,1,6,11,1298.814379853602,885.5711085034795,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_2,1,7,15,1800.0,1066.6696064328135,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_2,1,8,5,1622.3633399660605,1111.6689410532915,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_2,1,9,22,1680.5641135082317,903.4247681701374,True,False
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_2,1,10,7,1410.6364262535851,914.5699930177416,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_2,1,11,49,1026.1142627259278,962.9206203970325,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_2,1,12,0,900.0,900.0,False,True
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_2,2,0,0,900.0,900.0,False,True
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_2,2,1,32,253.43550705182003,877.3149081358886,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_2,2,2,30,0.0,857.1256143650813,True,False
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_2,2,3,0,900.0,900.0,False,True
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_3,1,0,0,900.0,900.0,False,True
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_3,1,1,13,1685.0421221677293,1126.8397240421884,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_3,1,2,24,379.8232327060565,871.1561795904812,True,False
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_3,1,3,36,157.56459862997198,749.9342461503678,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_3,1,4,0,900.0,900.0,False,True
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_3,2,0,0,900.0,900.0,False,True
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_3,2,1,6,1800.0,921.4091303875477,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_3,2,2,2,1762.0589802795912,866.0442570126568,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_3,2,3,9,1699.7645847107724,1103.774795550919,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_3,2,4,18,1712.8677015057083,1078.711531372778,True,False
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_3,2,5,8,1800.0,1123.9215068147614,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_3,2,6,4,1469.1887101484772,1081.541636028583,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_3,2,7,17,1259.4313220524496,592.4742720207907,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_3,2,8,45,644.3380719825517,961.2976368848044,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_3,2,9,0,900.0,900.0,False,True
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_4,1,0,0,900.0,900.0,False,True
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_4,1,1,12,1566.337138159195,827.49624984244,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_4,1,2,19,1600.4925060639293,964.8888056386882,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_4,1,3,10,1690.2645463189806,940.0959245828966,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_4,1,4,1,1728.2716747975148,993.2819854422802,True,False
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_4,1,5,42,673.1423198273571,820.8972071953629,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_4,1,6,41,1323.2272795058987,923.6612049185455,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_4,1,7,48,1088.477766190888,912.4379609228727,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_4,1,8,34,619.8125128264422,886.0524049261893,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_4,1,9,0,900.0,900.0,False,True
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_4,2,0,0,900.0,900.0,False,True
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_4,2,1,39,267.72420461978464,437.21758702660844,True,False
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_4,2,2,29,367.41116168730025,686.3469330661027,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,quality_prioritized,uav_4,2,3,0,900.0,900.0,False,True
RH_M,mechanism_50_4_remote_hotspot_id04,balanced,uav_1,1,0,0,900.0,900.0,False,True
RH_M,mechanism_50_4_remote_hotspot_id04,balanced,uav_1,1,1,48,1088.477766190888,912.4379609228727,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,balanced,uav_1,1,2,45,644.3380719825517,961.2976368848044,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,balanced,uav_1,1,3,34,619.8125128264422,886.0524049261893,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,balanced,uav_1,1,4,44,688.6386836837077,892.5915826407148,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,balanced,uav_1,1,5,33,475.41948628813856,1017.0886945774602,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,balanced,uav_1,1,6,32,253.43550705182003,877.3149081358886,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,balanced,uav_1,1,7,0,900.0,900.0,False,True
RH_M,mechanism_50_4_remote_hotspot_id04,balanced,uav_2,1,0,0,900.0,900.0,False,True
RH_M,mechanism_50_4_remote_hotspot_id04,balanced,uav_2,1,1,17,1259.4313220524496,592.4742720207907,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,balanced,uav_2,1,2,50,822.1154240707504,757.4207249078532,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,balanced,uav_2,1,3,42,673.1423198273571,820.8972071953629,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,balanced,uav_2,1,4,47,784.8555866071,822.4133774846033,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,balanced,uav_2,1,5,7,1410.6364262535851,914.5699930177416,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,balanced,uav_2,1,6,41,1323.2272795058987,923.6612049185455,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,balanced,uav_2,1,7,14,1517.8238205503842,799.1800494702525,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,balanced,uav_2,1,8,22,1680.5641135082317,903.4247681701374,True,False
RH_M,mechanism_50_4_remote_hotspot_id04,balanced,uav_2,1,9,49,1026.1142627259278,962.9206203970325,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,balanced,uav_2,1,10,0,900.0,900.0,False,True
RH_M,mechanism_50_4_remote_hotspot_id04,balanced,uav_3,1,0,0,900.0,900.0,False,True
RH_M,mechanism_50_4_remote_hotspot_id04,balanced,uav_3,1,1,24,379.8232327060565,871.1561795904812,True,False
RH_M,mechanism_50_4_remote_hotspot_id04,balanced,uav_3,1,2,26,142.16375307866653,918.9945803593134,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,balanced,uav_3,1,3,30,0.0,857.1256143650813,True,False
RH_M,mechanism_50_4_remote_hotspot_id04,balanced,uav_3,1,4,35,71.54138304735183,822.9128030075276,True,False
RH_M,mechanism_50_4_remote_hotspot_id04,balanced,uav_3,1,5,31,178.42833314129115,854.4591990824683,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,balanced,uav_3,1,6,37,2.9518635666501862,668.1094471052899,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,balanced,uav_3,1,7,23,165.63595732761794,526.1971380281325,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,balanced,uav_3,1,8,39,267.72420461978464,437.21758702660844,True,False
RH_M,mechanism_50_4_remote_hotspot_id04,balanced,uav_3,1,9,40,224.2172002109515,611.4206837976568,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,balanced,uav_3,1,10,29,367.41116168730025,686.3469330661027,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,balanced,uav_3,1,11,28,253.9179555352034,710.9883622463454,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,balanced,uav_3,1,12,25,292.0138587016778,813.7319396307927,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,balanced,uav_3,1,13,27,84.07377941531726,765.4326334579699,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,balanced,uav_3,1,14,36,157.56459862997198,749.9342461503678,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,balanced,uav_3,1,15,46,313.28956446547596,775.022182527671,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,balanced,uav_3,1,16,43,535.903047426233,715.5986965952045,True,False
RH_M,mechanism_50_4_remote_hotspot_id04,balanced,uav_3,1,17,38,541.9503551491603,683.2647568365148,True,False
RH_M,mechanism_50_4_remote_hotspot_id04,balanced,uav_3,1,18,0,900.0,900.0,False,True
RH_M,mechanism_50_4_remote_hotspot_id04,balanced,uav_4,1,0,0,900.0,900.0,False,True
RH_M,mechanism_50_4_remote_hotspot_id04,balanced,uav_4,1,1,11,1298.814379853602,885.5711085034795,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,balanced,uav_4,1,2,16,1559.3043566680578,984.7823777060025,True,False
RH_M,mechanism_50_4_remote_hotspot_id04,balanced,uav_4,1,3,1,1728.2716747975148,993.2819854422802,True,False
RH_M,mechanism_50_4_remote_hotspot_id04,balanced,uav_4,1,4,19,1600.4925060639293,964.8888056386882,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,balanced,uav_4,1,5,10,1690.2645463189806,940.0959245828966,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,balanced,uav_4,1,6,6,1800.0,921.4091303875477,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,balanced,uav_4,1,7,2,1762.0589802795912,866.0442570126568,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,balanced,uav_4,1,8,3,1800.0,888.0499191353896,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,balanced,uav_4,1,9,21,1661.8192088854355,835.2440130296675,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,balanced,uav_4,1,10,12,1566.337138159195,827.49624984244,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,balanced,uav_4,1,11,20,1534.2028413980704,849.2145498860802,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,balanced,uav_4,1,12,15,1800.0,1066.6696064328135,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,balanced,uav_4,1,13,8,1800.0,1123.9215068147614,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,balanced,uav_4,1,14,13,1685.0421221677293,1126.8397240421884,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,balanced,uav_4,1,15,9,1699.7645847107724,1103.774795550919,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,balanced,uav_4,1,16,18,1712.8677015057083,1078.711531372778,True,False
RH_M,mechanism_50_4_remote_hotspot_id04,balanced,uav_4,1,17,5,1622.3633399660605,1111.6689410532915,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,balanced,uav_4,1,18,4,1469.1887101484772,1081.541636028583,False,False
RH_M,mechanism_50_4_remote_hotspot_id04,balanced,uav_4,1,19,0,900.0,900.0,False,True
