algorithm,generation,HV_mean,HV_std,IGD+_mean,IGD+_std,count
msd_ag_nsga2_wo_dual_init,130,0.2897229698134249,0.15721722441073033,0.31571359360883167,0.17434587386621458,160
msd_ag_nsga2_wo_dual_init,135,0.2958951120074301,0.15741860839158212,0.3082499327295644,0.1713723517928955,160
msd_ag_nsga2_wo_dual_init,140,0.30107888565318836,0.1578121930508346,0.30241672356399146,0.1713026653665963,160
msd_ag_nsga2_wo_dual_init,145,0.30798124556249207,0.1575751466336911,0.2938401226196937,0.16647568249904265,160
msd_ag_nsga2_wo_dual_init,150,0.31234902677527365,0.158191527064772,0.28956762397093583,0.16599311499109448,160
msd_ag_nsga2_wo_dual_init,155,0.3179713023648461,0.15796246738367764,0.2828705422837072,0.1614917351811664,160
msd_ag_nsga2_wo_dual_init,160,0.3244394301431375,0.1569718939907407,0.2750777118026647,0.15673637472334864,160
msd_ag_nsga2_wo_dual_init,165,0.3285286565993757,0.15698279314065022,0.2711281974514833,0.15478311601509073,160
msd_ag_nsga2_wo_dual_init,170,0.3337836126352427,0.15713291379068028,0.26600639351152217,0.15410315796177645,160
msd_ag_nsga2_wo_dual_init,175,0.3386882722338864,0.157139134352931,0.2612444592376266,0.152579708295265,160
msd_ag_nsga2_wo_dual_init,180,0.3418662625902703,0.15706164223956104,0.25859147485956313,0.1512648234185084,160
msd_ag_nsga2_wo_dual_init,185,0.3464590515230624,0.1565796363472088,0.2538565436789898,0.14917168189378913,160
msd_ag_nsga2_wo_dual_init,190,0.3495798768594161,0.15677478566325573,0.2511934605173755,0.14919054950450167,160
msd_ag_nsga2_wo_dual_init,195,0.35395583263454267,0.1563221607221921,0.247020812399239,0.14790521281626362,160
msd_ag_nsga2_wo_dual_init,200,0.3590719618790965,0.15524459836434765,0.24086807725822473,0.14266259165998155,160
msd_ag_nsga2_wo_dual_init,205,0.36222312776675925,0.15502851672794177,0.23802869782580022,0.1412286661929485,160
msd_ag_nsga2_wo_dual_init,210,0.3656657845791456,0.15483788047274882,0.2350547608535542,0.140761799870501,160
msd_ag_nsga2_wo_dual_init,215,0.36989346460233574,0.15379634774813625,0.23058323874863507,0.13748615845747986,160
msd_ag_nsga2_wo_dual_init,220,0.3726726627489708,0.15388199785019357,0.2275315832271581,0.1369014524460294,160
msd_ag_nsga2_wo_dual_init,225,0.37614855660715396,0.15277808532861603,0.22397062760776273,0.13385114806103549,160
msd_ag_nsga2_wo_dual_init,230,0.379014325200805,0.15242251789556643,0.2212974029661546,0.13313417791338042,160
msd_ag_nsga2_wo_dual_init,235,0.3828992066381391,0.15165489252078418,0.21702433462082166,0.1311825867068017,160
msd_ag_nsga2_wo_dual_init,240,0.38613616629871783,0.15108407857123873,0.2133989317583095,0.128429820525697,160
msd_ag_nsga2_wo_dual_init,245,0.38836782993870356,0.15090421877517227,0.21163094785715933,0.12780661137628152,160
msd_ag_nsga2_wo_gtw_ls,0,0.4030382856309676,0.10187966200667056,0.1672597457279626,0.06141241962047029,160
msd_ag_nsga2_wo_gtw_ls,1,0.43109750466670055,0.09645083590430185,0.14944335333858882,0.049436433376254044,160
msd_ag_nsga2_wo_gtw_ls,5,0.4535783585995409,0.09456768764137884,0.1366695175301615,0.043665692019183126,160
msd_ag_nsga2_wo_gtw_ls,10,0.48177067710411575,0.08758148600527137,0.11807859046271378,0.037090471710133646,160
msd_ag_nsga2_wo_gtw_ls,15,0.49349034609005643,0.08635456604750635,0.11147688018467909,0.03458559667535522,160
msd_ag_nsga2_wo_gtw_ls,20,0.5016504217061992,0.08457034370067305,0.10732857608781117,0.03282949774528483,160
msd_ag_nsga2_wo_gtw_ls,25,0.5089592755063299,0.08355984875702543,0.1032484971062951,0.03121770202019683,160
msd_ag_nsga2_wo_gtw_ls,30,0.5157250019045483,0.08309053379889099,0.0998807927269271,0.029917508377955364,160
msd_ag_nsga2_wo_gtw_ls,35,0.5218460405502665,0.08174279178615894,0.09609595227831182,0.028472052264452624,160
msd_ag_nsga2_wo_gtw_ls,40,0.5282430991236494,0.08188061613323677,0.09252466809301849,0.027379076119994687,160
msd_ag_nsga2_wo_gtw_ls,45,0.5330536729515446,0.08214888808178947,0.09002289571470676,0.026974294892446703,160
msd_ag_nsga2_wo_gtw_ls,50,0.5385484801042869,0.08141549547663528,0.08664755946454342,0.02581280754391214,160
msd_ag_nsga2_wo_gtw_ls,55,0.5437957053927508,0.08086392274116626,0.08361567993417685,0.02526734870820917,160
msd_ag_nsga2_wo_gtw_ls,60,0.5480158538247011,0.08175133931668603,0.08147269769806523,0.02516533390534998,160
msd_ag_nsga2_wo_gtw_ls,65,0.5518967521622752,0.08132641200439339,0.07938362291674175,0.02474865436944086,160
msd_ag_nsga2_wo_gtw_ls,70,0.555458467674985,0.08124662194200015,0.07741777136956403,0.024682447734509366,160
msd_ag_nsga2_wo_gtw_ls,75,0.5591970959154898,0.08104314446554742,0.0751522627180401,0.024217246952908115,160
msd_ag_nsga2_wo_gtw_ls,80,0.5631011130943009,0.08121937882240766,0.07309231522090212,0.023846781596632144,160
msd_ag_nsga2_wo_gtw_ls,85,0.5662273462403364,0.08147922270002109,0.07149025809727176,0.023741370672971492,160
msd_ag_nsga2_wo_gtw_ls,90,0.5689843452128631,0.08175613700948063,0.07010449976112512,0.023598431130213857,160
msd_ag_nsga2_wo_gtw_ls,95,0.571862756302932,0.08246517816034604,0.06882355465179031,0.023540237142165066,160
msd_ag_nsga2_wo_gtw_ls,100,0.5743381766770859,0.08246497102877881,0.06764849085667547,0.023319685115693142,160
msd_ag_nsga2_wo_gtw_ls,105,0.5772642262015089,0.08270428727914121,0.06618872257213879,0.02311118099228561,160
msd_ag_nsga2_wo_gtw_ls,110,0.5801586732846433,0.08288441937938977,0.06478870607618882,0.022780481333261108,160
msd_ag_nsga2_wo_gtw_ls,115,0.5830231520081033,0.08278507121875915,0.06337730562965158,0.022422957548579276,160
msd_ag_nsga2_wo_gtw_ls,120,0.5851224788590972,0.08296030559996435,0.06235565391109734,0.022203637393845337,160
